sentimento,score,texto_original,texto_processado
Negativo,0.7770714163780212,"Atualizei o aplicativo, ficou horrível, fica sempre dando a mensagem que o aplicativo não está respondendo, se desejo aguardar ou fechar, durante o uso aparece um tanto de vez, horrivel",atualizei o aplicativo ficou horrivel fica sempre dando a mensagem que o aplicativo nao esta respondendo se desejo aguardar ou fechar durante o uso aparece um tanto de vez horrivel
Negativo,0.6671398282051086,"Mechem de mais na loyalt do app, cada atualização está ficando ruim e pesado o aplicativo. Sumiram com a tela que eu acompanhava os rendimentos e as perspectivos messes futuros que poderiam me render e messes anteriores que já me renderam, a tela era de fácil acesso ao messes era rola pra direita messes futuros e pra esquerda messes passados, tenho um alto valor aqui não tá valendo apenas pois invés de ajudar estão me prejudicando.",mechem de mais na loyalt do app cada atualizacao esta ficando ruim e pesado o aplicativo sumiram com a tela que eu acompanhava os rendimentos e as perspectivos messes futuros que poderiam me render e messes anteriores que ja me renderam a tela era de facil acesso ao messes era rola pra direita messes futuros e pra esquerda messes passados tenho um alto valor aqui nao ta valendo apenas pois inves de ajudar estao me prejudicando
Negativo,0.6105883121490479,"Agora o App Bradesco quer bisbilhotar os apps que eu tenho instalado antes dele mesmo abrir. Tenho que esperar uma eternidade para ele ver tudo que tá no meu celular, sendo que muitas das vezes eu preciso de acesso rápido a minha conta, tenho que esperar vários minutos, sem nem uma barra de progresso na tela de abertura. Pra que antivírus no celular se você tem o app Bradesco? Palhaçada isso.",agora o app bradesco quer bisbilhotar os apps que eu tenho instalado antes dele mesmo abrir tenho que esperar uma eternidade para ele ver tudo que ta no meu celular sendo que muitas das vezes eu preciso de acesso rapido a minha conta tenho que esperar varios minutos sem nem uma barra de progresso na tela de abertura pra que antivirus no celular se voce tem o app bradesco palhacada isso
Neutro,0.5375770926475525,"Mesmo atualizando, não consegui habilitar o itoken com reconhecimento facial. Não venham me dizer que não estou fazendo direito, pois uso reconhecimento facial em outros apps e funciona muito bem, só com esse app Itaú que não consigo. Oferecem a opção de habilitar o telefone sem ter que sair de casa, mas no fim, é que terei que fazer. Usando por enquanto por sou obrigada.",mesmo atualizando nao consegui habilitar o itoken com reconhecimento facial nao venham me dizer que nao estou fazendo direito pois uso reconhecimento facial em outros apps e funciona muito bem so com esse app itau que nao consigo oferecem a opcao de habilitar o telefone sem ter que sair de casa mas no fim e que terei que fazer usando por enquanto por sou obrigada
Negativo,0.7116318941116333,"É um Ótimo banco e funciona mt bem em situações normal mas quando da algum erro de sistema ou preciso de Assistência é simplesmente impossível conseguir uma resposta que realmente ajude, estou a mais de 2 anos requisitando um aumento de limite e simplesmente nunca é aceito por sei lá qual motivo, mesmo comigo usando o banco quase que todo dia, é um descaso com o consumidor.",e um otimo banco e funciona mt bem em situacoes normal mas quando da algum erro de sistema ou preciso de assistencia e simplesmente impossivel conseguir uma resposta que realmente ajude estou a mais de anos requisitando um aumento de limite e simplesmente nunca e aceito por sei la qual motivo mesmo comigo usando o banco quase que todo dia e um descaso com o consumidor
Negativo,0.7360358834266663,"O aplicativo nuinvest foi retirado do ar e unificado no aplicativo do nubank. O aplicativo do nuinvest já tinha pouca funcionalidade que precisava melhorar bastante, agora unificando ficou pior do que já estava. Não tem como identificar os proventos mensais e anuais recebidos. Não é possível alugar as ações e poderia ter acesso ao yield on coast.",o aplicativo nuinvest foi retirado do ar e unificado no aplicativo do nubank o aplicativo do nuinvest ja tinha pouca funcionalidade que precisava melhorar bastante agora unificando ficou pior do que ja estava nao tem como identificar os proventos mensais e anuais recebidos nao e possivel alugar as acoes e poderia ter acesso ao yield on coast
Negativo,0.6813855767250061,"Mudei de agência nos mês 12/23 e desde então não consigo mais depositar cheque pelo app, já foi feito a a liberação pela nova agência porém mesmo assun não funciona, só dá mensagem de sistema indisponível, a nova agência já tentou de tudo e mesmo assim não funciona, e meu app não tem nenhuma atualização pendente .",mudei de agencia nos mes e desde entao nao consigo mais depositar cheque pelo app ja foi feito a a liberacao pela nova agencia porem mesmo assun nao funciona so da mensagem de sistema indisponivel a nova agencia ja tentou de tudo e mesmo assim nao funciona e meu app nao tem nenhuma atualizacao pendente
Negativo,0.7988304495811462,"Dentre os aplicativos de banco, seguramente é o pior! Eles são tão mentirosos e incompetentes que dão respostas óbvias para a lentidão e ineficiência do aplicativo! Falam o óbvio que é verificar se tem aplicativos de segundo plano atrapalhando a usabilidade. Chega ser piada. Se eu tenho aplicativo de outro banco tradicional que é o Banco do Brasil e de banco digital que é o Nubank e nunca tive aborrecimentos, não pode ser minha internet ou meu celular! O normal é o aplicativo travar e travar!",dentre os aplicativos de banco seguramente e o pior eles sao tao mentirosos e incompetentes que dao respostas obvias para a lentidao e ineficiencia do aplicativo falam o obvio que e verificar se tem aplicativos de segundo plano atrapalhando a usabilidade chega ser piada se eu tenho aplicativo de outro banco tradicional que e o banco do brasil e de banco digital que e o nubank e nunca tive aborrecimentos nao pode ser minha internet ou meu celular o normal e o aplicativo travar e travar
Negativo,0.555017352104187,Aplicativo excelente. Muito fácil de mexer e assistência online sempre que precisar. Está precisando organizar a parte de investimentos. As funções que tinham no app na Nuinvest não foram importadas em sua totalidade. A visualização é muito ruim de forma geral desse seguimento.,aplicativo excelente muito facil de mexer e assistencia online sempre que precisar esta precisando organizar a parte de investimentos as funcoes que tinham no app na nuinvest nao foram importadas em sua totalidade a visualizacao e muito ruim de forma geral desse seguimento
Negativo,0.6993880271911621,"Bom ,porém insatisfeita com a demora pra aumentar o limite,vai anos. Isso pq nunca atrasei o pagamento, pelo contrário, sempre pago antes do vencimento. Tô sempre utilizando ,pois concentrei todos e qualquer pagamento com o cartão. Já cheguei a utilizar totalmente o limite ,e nada.",bom porem insatisfeita com a demora pra aumentar o limite vai anos isso pq nunca atrasei o pagamento pelo contrario sempre pago antes do vencimento to sempre utilizando pois concentrei todos e qualquer pagamento com o cartao ja cheguei a utilizar totalmente o limite e nada
Negativo,0.8213731050491333,"O aplicativo tá apresentando falhas! Não consigo entrar na minha conta. Coloco meu PIN e fala que o PIN está cadastrado em outro aparelho, mas eu não tenho outro aparelho. Isso aconteceu depois de eu ter desinstalado e instalado novamente o app. Não consigo também mudar de PIN na opção ""esqueceu seu PIN"" ou ""chave de segurança""! Não sei o que fazer mais!",o aplicativo ta apresentando falhas nao consigo entrar na minha conta coloco meu pin e fala que o pin esta cadastrado em outro aparelho mas eu nao tenho outro aparelho isso aconteceu depois de eu ter desinstalado e instalado novamente o app nao consigo tambem mudar de pin na opcao esqueceu seu pin ou chave de seguranca nao sei o que fazer mais
Negativo,0.5994396209716797,"App horrível mesmo digitando a senha correta da como errado, péssimo pouco intuitivo e sem opções de redefinir a senha sem ir ao banco, obrigando o usuário que já baixa com o motivo de evitar caminhadas ao banco para usufruir da conta!!",app horrivel mesmo digitando a senha correta da como errado pessimo pouco intuitivo e sem opcoes de redefinir a senha sem ir ao banco obrigando o usuario que ja baixa com o motivo de evitar caminhadas ao banco para usufruir da conta
Negativo,0.8396745324134827,"Infelizmente o Bradesco está cada vez caindo mais com seu aplicativo, decepcionado. Não consigo fazer um cadastro no aparelho para a primeira vez e ainda fica dando erro e o aplicativo fecha, estou com valores na conta e tenho que ir no banco pra sacar, pois os mesmo não dá atenção no aparelho e não resolve o problema.",infelizmente o bradesco esta cada vez caindo mais com seu aplicativo decepcionado nao consigo fazer um cadastro no aparelho para a primeira vez e ainda fica dando erro e o aplicativo fecha estou com valores na conta e tenho que ir no banco pra sacar pois os mesmo nao da atencao no aparelho e nao resolve o problema
Negativo,0.738050639629364,"Não consigo acessar o APP no note 10 lite da Samsung, após colocar minha conta eu tento criar uma chave e ele pede para ler o rosto, após isso ele não valida, fica carregando e apresenta uma mensagem informado que o APP apresentou falhas",nao consigo acessar o app no note lite da samsung apos colocar minha conta eu tento criar uma chave e ele pede para ler o rosto apos isso ele nao valida fica carregando e apresenta uma mensagem informado que o app apresentou falhas
Negativo,0.6810224652290344,"Realmente não me satisfez. Atendimento robotizado, mesmo quando solicitamos uma pessoa pelo chat ao invés do atendimento automático. Uma simples criação de chave PIX vira um transtorno, pois o criador de chaves não é aberto e só aceita chaves predefinidas pelo app. Exemplo: Chave PIX e-mail, poderia ser qualquer e-mail ao invés de predefinir e obrigar o usuário a aceitar somente o e-mail cadastrado no contato.",realmente nao me satisfez atendimento robotizado mesmo quando solicitamos uma pessoa pelo chat ao inves do atendimento automatico uma simples criacao de chave pix vira um transtorno pois o criador de chaves nao e aberto e so aceita chaves predefinidas pelo app exemplo chave pix e mail poderia ser qualquer e mail ao inves de predefinir e obrigar o usuario a aceitar somente o e mail cadastrado no contato
Negativo,0.6758846044540405,"Qualquer informação mais aprofundada sobre consignados e antecipação de parcelas dos mesmos, é necessário ir presencialmente na agência para saber. Um absurdo total hoje em dia ter que ir na sua agência pra obter qualquer informação, que antes tínhamos no aplicativo. Perda de tempo. O aplicativo só piorou em relação a isso, você consegue ver pouquíssima informação nele, e o atendimento telefônico não resolve quase nada. Não indico para ninguém.",qualquer informacao mais aprofundada sobre consignados e antecipacao de parcelas dos mesmos e necessario ir presencialmente na agencia para saber um absurdo total hoje em dia ter que ir na sua agencia pra obter qualquer informacao que antes tinhamos no aplicativo perda de tempo o aplicativo so piorou em relacao a isso voce consegue ver pouquissima informacao nele e o atendimento telefonico nao resolve quase nada nao indico para ninguem
Negativo,0.8113840818405151,"Meu app apresentou um bug hoje como se tivesse sido desinstalado e pediu o cadastro da chave de acesso novamente mas não reconhece a biometria facial, não consigo recuperar e nem cadastrar uma nova chave. A última opção é ir até a agência e fazer tudo por lá, tudo pra dificultar.",meu app apresentou um bug hoje como se tivesse sido desinstalado e pediu o cadastro da chave de acesso novamente mas nao reconhece a biometria facial nao consigo recuperar e nem cadastrar uma nova chave a ultima opcao e ir ate a agencia e fazer tudo por la tudo pra dificultar
Negativo,0.7242264747619629,"O app estava funcionando normal no aparelho , depois que foi feito essa atualização , não consigo más ter acesso ao meu app , já liguei na NUBANK , a moça que me atendeu falou que o problema era no meu aparelho , só que eu tenho vários app de conta digital , só está acontecendo isso com a NUBANK , e só começou após essa atualização de vcs , espero que seja resolvido o quanto antes .",o app estava funcionando normal no aparelho depois que foi feito essa atualizacao nao consigo mas ter acesso ao meu app ja liguei na nubank a moca que me atendeu falou que o problema era no meu aparelho so que eu tenho varios app de conta digital so esta acontecendo isso com a nubank e so comecou apos essa atualizacao de vcs espero que seja resolvido o quanto antes
Negativo,0.730582594871521,"O app na área de investimento mostra limite liberado para retirada , então vc faz a solicitação da retirada, aí o banco manda um Email. pedindo para aguardar, logo depois outro Email falando que não é possível a retirada , isso é fazer o cliente de bôbo , ainda manda tentar novamente em minutos depois. Se o valor não pode ser liberado, o app era p/ mostrar que o valor esta bloqueado, Me sinto enganado, muito triste com o banco assim que pagar a fatura vou cancelar o cartão.",o app na area de investimento mostra limite liberado para retirada entao vc faz a solicitacao da retirada ai o banco manda um email pedindo para aguardar logo depois outro email falando que nao e possivel a retirada isso e fazer o cliente de bobo ainda manda tentar novamente em minutos depois se o valor nao pode ser liberado o app era p mostrar que o valor esta bloqueado me sinto enganado muito triste com o banco assim que pagar a fatura vou cancelar o cartao
Neutro,0.4949949383735657,"no começo o app/banco só trazia vantagens, ajudava realmente seu cliente em todas as questões financeiras, hoje eu mal uso o app, pois cada transação possui tanta taxa que prefiro não deixar dinheiro lá com medo de me combrar taxa por isso também, só para ter uma ideia, só pra sacar o valor do débito, é cobrado uma taxa de R$6.00, sem contar que muitas das opções como empréstimos e afins simplesmente sumiram da conta de vários usuários sem motivos aparente",no comeco o app banco so trazia vantagens ajudava realmente seu cliente em todas as questoes financeiras hoje eu mal uso o app pois cada transacao possui tanta taxa que prefiro nao deixar dinheiro la com medo de me combrar taxa por isso tambem so para ter uma ideia so pra sacar o valor do debito e cobrado uma taxa de r sem contar que muitas das opcoes como emprestimos e afins simplesmente sumiram da conta de varios usuarios sem motivos aparente
Negativo,0.824010968208313,"App apresentar falhas todas as vezes que entro no App e vou colocar a senha sempre aparece ""Bradesco não está respondendo"" várias vezes (sem para). Tenho que fechar e abrir o app de novo. E também quase todas as vezes o app disse que minha senha está errada mas não está.",app apresentar falhas todas as vezes que entro no app e vou colocar a senha sempre aparece bradesco nao esta respondendo varias vezes sem para tenho que fechar e abrir o app de novo e tambem quase todas as vezes o app disse que minha senha esta errada mas nao esta
Negativo,0.8497021794319153,"Péssimo. Envia quatro páginas de fatura e em nenhuma delas consta o boleto para pagamento. Um absurdo! Inviabiliza o pagamento, dificulta o acesso ao boleto e causa transtornos a vida do cliente. Isso é um atraso de vida!! Envia o boleto junto com a fatura cambada de inoperantes!!!",pessimo envia quatro paginas de fatura e em nenhuma delas consta o boleto para pagamento um absurdo inviabiliza o pagamento dificulta o acesso ao boleto e causa transtornos a vida do cliente isso e um atraso de vida envia o boleto junto com a fatura cambada de inoperantes
Neutro,0.46636199951171875,"Uma estrela tá de bom tamanho. Não formatei o smartphone e do nada não consigo acesso a conta pq a chave de segurança sumiu!Terei q ir à uma agência cadastrar a chave de segurança no auto atendimento. Bradesco me proporcionando uma viagem no tempo aos anos 2000. Internet banking, chave pelo app, fone fácil e 3003 nota ZERO!",uma estrela ta de bom tamanho nao formatei o smartphone e do nada nao consigo acesso a conta pq a chave de seguranca sumiu terei q ir a uma agencia cadastrar a chave de seguranca no auto atendimento bradesco me proporcionando uma viagem no tempo aos anos internet banking chave pelo app fone facil e nota zero
Negativo,0.745164692401886,"Eu não sei o que está acontecendo. Sempre consegui acessar a conta mto rapidamente. Depois da última atualização ao invés de melhorar, o App está mto lento. Vc fica mto tempo esperando pra acessar a conta. Cheguei a desinstalar e reinstalar em outro dispositivo, mas continua lento. Fora a burocracia pra reinstalar. Se continuar com essa lerdeza, vou desistir de operar com este banco. Tenho conta em outra instituição e o acesso, aí sim, é vapt vupt.",eu nao sei o que esta acontecendo sempre consegui acessar a conta mto rapidamente depois da ultima atualizacao ao inves de melhorar o app esta mto lento vc fica mto tempo esperando pra acessar a conta cheguei a desinstalar e reinstalar em outro dispositivo mas continua lento fora a burocracia pra reinstalar se continuar com essa lerdeza vou desistir de operar com este banco tenho conta em outra instituicao e o acesso ai sim e vapt vupt
Negativo,0.8349197506904602,"Aplicativo tá horrível. Sempre apresentando problema de conexão com internet. Mas a internet aqui tá excelente. Preciso acesso o app,mas não consigo,por esta razão. Vou encerrar minha conta no Bradesco,pois estou tendo problema com o aplicativo constantemente",aplicativo ta horrivel sempre apresentando problema de conexao com internet mas a internet aqui ta excelente preciso acesso o app mas nao consigo por esta razao vou encerrar minha conta no bradesco pois estou tendo problema com o aplicativo constantemente
Neutro,0.4850842356681824,"O Aplicativo é sensacional, oferece muita coisa que outros bancos não têm disponível no App. Mas não avalio com 5 estrelas pq a atualização cadastral não permite anexar os comprovantes, sendo necessário imprimir. Além disso a captura da foto é automática e funciona muito, mas muito mal. Perdi 30 minutos tentando, mesmo com documentos legíveis e em local com iluminação natural mas não fazia a captura. Acabei desistindo",o aplicativo e sensacional oferece muita coisa que outros bancos nao tem disponivel no app mas nao avalio com estrelas pq a atualizacao cadastral nao permite anexar os comprovantes sendo necessario imprimir alem disso a captura da foto e automatica e funciona muito mas muito mal perdi minutos tentando mesmo com documentos legiveis e em local com iluminacao natural mas nao fazia a captura acabei desistindo
Neutro,0.6675518751144409,O Bradesco poderia fazer cartoes de débito/ crédito por aproximação para facilitar as compra nós comércios e ter no app Bradesco um botão para desbloquear ou bloquear aproximação. A vida dos clientes e se melhor facilitado suas compra e não precisa ficar digitando a senha do cartão.,o bradesco poderia fazer cartoes de debito credito por aproximacao para facilitar as compra nos comercios e ter no app bradesco um botao para desbloquear ou bloquear aproximacao a vida dos clientes e se melhor facilitado suas compra e nao precisa ficar digitando a senha do cartao
Negativo,0.7176616787910461,"Banco além de não ter nenhum meio de fácil acesso em que possa entrar em contato com algum atendente virtual, não facilita para seus usuários. Em outros bancos, aconteceu um imprevisto de eu fazer um pix errado, entrei em contato com o banco, logo resolveu o problema. Já o c6 não, tudo se torna mais difícil quando não conseguimos sanar nossas dúvidas com algum atendente virtual. Sem falar que, mesmo movimentando muito a conta, não aumentam o crédito. Precisa melhorar muito!",banco alem de nao ter nenhum meio de facil acesso em que possa entrar em contato com algum atendente virtual nao facilita para seus usuarios em outros bancos aconteceu um imprevisto de eu fazer um pix errado entrei em contato com o banco logo resolveu o problema ja o c nao tudo se torna mais dificil quando nao conseguimos sanar nossas duvidas com algum atendente virtual sem falar que mesmo movimentando muito a conta nao aumentam o credito precisa melhorar muito
Negativo,0.7627103924751282,Não consigo fazer um pagamento de um boleto no pix com cartão de crédito que o limite diminui. Não sei por que o limite diminuiu. Se é bug do sistema ou se é uma proteção do app. Só sei que preciso fazer um pagamento e o Nu bank ta me impedindo!!! Sério!!! Que saco!!,nao consigo fazer um pagamento de um boleto no pix com cartao de credito que o limite diminui nao sei por que o limite diminuiu se e bug do sistema ou se e uma protecao do app so sei que preciso fazer um pagamento e o nu bank ta me impedindo serio que saco
Negativo,0.7762908935546875,"Para entrar no app pedem pra criar chave de segurança, eu vou criar e aí na parte da biometria ficam validando pra sempre, trava e agora estou sem acesso a minha conta porque está há dois dias assim. Melhorem muito, esse app é horrível, sempre foi lento.",para entrar no app pedem pra criar chave de seguranca eu vou criar e ai na parte da biometria ficam validando pra sempre trava e agora estou sem acesso a minha conta porque esta ha dois dias assim melhorem muito esse app e horrivel sempre foi lento
Negativo,0.8223269581794739,"Bom dia. O aplicativo demonstra estar muito pesado e lento, e em alguns momentos há muito dificuldade em utilizar determinados recursos. Não estou conseguindo fazer nenhum pagamento de Boleto através do cartão (função que sempre utilizei), pois está acontecendo muitos erros. Corrijam estes problemas, por gentileza.",bom dia o aplicativo demonstra estar muito pesado e lento e em alguns momentos ha muito dificuldade em utilizar determinados recursos nao estou conseguindo fazer nenhum pagamento de boleto atraves do cartao funcao que sempre utilizei pois esta acontecendo muitos erros corrijam estes problemas por gentileza
Negativo,0.7723923325538635,"O app era bom mas está apresentando erros, Toda vez diz que a senha está incorreta MESMO estando correta, troquei várias vezes e sempre dá um bug de senha incorreta msm cm senha nova, no reconhecimento facial n aparece a câmera pra focar o rosto, fica com a tela branca impossibilitando de redefinir pela vigésima vez a senha, tem uma semana que n consigo acessar o app, limpei o cachê, reiniciei o app, desistalei e nada, tou quase trocando de banco, preciso de ajuda, vou acionar o reclame aqui.",o app era bom mas esta apresentando erros toda vez diz que a senha esta incorreta mesmo estando correta troquei varias vezes e sempre da um bug de senha incorreta msm cm senha nova no reconhecimento facial n aparece a camera pra focar o rosto fica com a tela branca impossibilitando de redefinir pela vigesima vez a senha tem uma semana que n consigo acessar o app limpei o cache reiniciei o app desistalei e nada tou quase trocando de banco preciso de ajuda vou acionar o reclame aqui
Neutro,0.5711250901222229,"App muito bom atualiza super rápido muito fácil de acessar,porém para quem quer um limite para uso diário ele é péssimo tenho ele a muito anos e não aumentam limite do cartão,para quem quer uma conta somente para receber pix ou guardar dinheiro ela é boa,agora para crédito não recomendo....",app muito bom atualiza super rapido muito facil de acessar porem para quem quer um limite para uso diario ele e pessimo tenho ele a muito anos e nao aumentam limite do cartao para quem quer uma conta somente para receber pix ou guardar dinheiro ela e boa agora para credito nao recomendo
Negativo,0.790947437286377,"O App trava de vez em qdo e só volta a funcionar depois que o usuário reinicia o celular. Sempre verifico se o App está atualizado, sempre limpo o cache, além de colocar o celular no modo avião, enfim, sempre faço alguns procedimentos com o objetivo de fazer o App voltar a responder, mas não adianta. O App só volta a funcionar qdo reinicio o celular. Deve ser algum bug, ou alguma incompatibilidade, que faz o App parar de responder. É algo que tem de ser corrigido nas próximas atualizações.",o app trava de vez em qdo e so volta a funcionar depois que o usuario reinicia o celular sempre verifico se o app esta atualizado sempre limpo o cache alem de colocar o celular no modo aviao enfim sempre faco alguns procedimentos com o objetivo de fazer o app voltar a responder mas nao adianta o app so volta a funcionar qdo reinicio o celular deve ser algum bug ou alguma incompatibilidade que faz o app parar de responder e algo que tem de ser corrigido nas proximas atualizacoes
Neutro,0.4416075646877289,"Estou gostando da interface, o aplicativo é muito rápido e fluído. Não tem travamentos, a parte do pix funciona praticamente com qualquer sinal de internet. Porém, não consigo acessar algumas funções do app, diz que estou em internet. Por exemplo, não consigo olhar meu extrato ou atividade, tem sido bem frustrante.... Espero que seja corrigido nas próximas atualizações.",estou gostando da interface o aplicativo e muito rapido e fluido nao tem travamentos a parte do pix funciona praticamente com qualquer sinal de internet porem nao consigo acessar algumas funcoes do app diz que estou em internet por exemplo nao consigo olhar meu extrato ou atividade tem sido bem frustrante espero que seja corrigido nas proximas atualizacoes
Negativo,0.7093845009803772,Péssimo!!! Não consigo logar. Toda vez ao entrar no APP solicita dados da conta e que se cadastre uma senha... Sendo que já foi cadastrada no primeiro acesso e ao insistir simplesmente bloqueia. A pessoa quer facilidade e só tem dor de cabeça. AFF... 4 meses depois nada mudou... Já estou em 2024 e nunca consegui resolver o problema!!!,pessimo nao consigo logar toda vez ao entrar no app solicita dados da conta e que se cadastre uma senha sendo que ja foi cadastrada no primeiro acesso e ao insistir simplesmente bloqueia a pessoa quer facilidade e so tem dor de cabeca aff meses depois nada mudou ja estou em e nunca consegui resolver o problema
Negativo,0.7458526492118835,"Aplicativo extremamente lento, impossível de pagar algo no Pix pela demora, uma tela inicial laranja sem sentido algum porque as funções dela já estão no App, o simulador de empréstimos não funciona... o aplicativo tem ficado cada vez mais pesado e mais lento. Parem de mexer no layout, está ficando confuso, foquem em melhorar o desempenho da aplicação. Precisamos de um App responsivo e funcional, por favor!",aplicativo extremamente lento impossivel de pagar algo no pix pela demora uma tela inicial laranja sem sentido algum porque as funcoes dela ja estao no app o simulador de emprestimos nao funciona o aplicativo tem ficado cada vez mais pesado e mais lento parem de mexer no layout esta ficando confuso foquem em melhorar o desempenho da aplicacao precisamos de um app responsivo e funcional por favor
Negativo,0.8237612843513489,"Aplicativo ficou péssimo após últimas atualizações. Muito, muito lento, chega a ser irritante. Limpei cache e continua lerdissimo. Muita propaganda. A poupanca ficou ruim de usar, pois depois de acessar ele , volta em uma propaganda irritante de investimento. Chego a considerar muito a mudar de banco só por causa do aplicativo. Essa opinião é a mesma de outro s amigos que também usam o app. Estão todos muito insatisfeitos",aplicativo ficou pessimo apos ultimas atualizacoes muito muito lento chega a ser irritante limpei cache e continua lerdissimo muita propaganda a poupanca ficou ruim de usar pois depois de acessar ele volta em uma propaganda irritante de investimento chego a considerar muito a mudar de banco so por causa do aplicativo essa opiniao e a mesma de outro s amigos que tambem usam o app estao todos muito insatisfeitos
Negativo,0.7598391175270081,"Faz meses que não consigo mais acessar a área dos cartões. Ao clicar só aparece uma mensagem de erro e não carrega os dados. Portando estou impossibilitado de fazer bloqueio temporário e copiar dados do cartão virtual. O app está atualizado e tentei de tudo. Até desinstalar e instalar novamente. Já reclamei no chat diversas vezes, nem mesmo a ouvidoria resolveu.... tá complicado usar o app de vocês..",faz meses que nao consigo mais acessar a area dos cartoes ao clicar so aparece uma mensagem de erro e nao carrega os dados portando estou impossibilitado de fazer bloqueio temporario e copiar dados do cartao virtual o app esta atualizado e tentei de tudo ate desinstalar e instalar novamente ja reclamei no chat diversas vezes nem mesmo a ouvidoria resolveu ta complicado usar o app de voces
Neutro,0.5021008849143982,"O Banco Inter é bem completo oferecendo várias funções, e diversos tipos de investimentos. Após a última atualização o mesmo ficou bem bonito e a interface é bem intuitiva. Tenho algumas sugestões e ressalvas: A primeira é que o home Booker é bem funcional, entretanto carecer da função de operar com opções, sendo que outras corretoras já oferecem tal função. A segunda é que seria interessante, se oferecesse pagamento de boleto utilizando o saldo do cartão de crédito.",o banco inter e bem completo oferecendo varias funcoes e diversos tipos de investimentos apos a ultima atualizacao o mesmo ficou bem bonito e a interface e bem intuitiva tenho algumas sugestoes e ressalvas a primeira e que o home booker e bem funcional entretanto carecer da funcao de operar com opcoes sendo que outras corretoras ja oferecem tal funcao a segunda e que seria interessante se oferecesse pagamento de boleto utilizando o saldo do cartao de credito
Negativo,0.5922277569770813,"O app é ótimo, tem bastante recursos dentro dele que outros bancos não tem, mas tenho que falar aqui que faz um tempo que vem ocorrendo cmg um erro muito chato do app, que é o seguinte ""o app do inter não suporta oficialmente sistemas androide não homologados pelo fabricante do aparelho."" E eu já atualizei meu Celular para versão mais recente dele, e nada de resolver este erro. Eu gostaria muito que vcs pudessem me ajudar pq eu gosto muito do app.",o app e otimo tem bastante recursos dentro dele que outros bancos nao tem mas tenho que falar aqui que faz um tempo que vem ocorrendo cmg um erro muito chato do app que e o seguinte o app do inter nao suporta oficialmente sistemas androide nao homologados pelo fabricante do aparelho e eu ja atualizei meu celular para versao mais recente dele e nada de resolver este erro eu gostaria muito que vcs pudessem me ajudar pq eu gosto muito do app
Positivo,0.4910068213939667,"Como sempre, o aumento do limite não acontece igual os outros bancos e no Nubank ainda continua sendo burocrático.Já o APP, eu tenho uma sugestão de melhora: A possibilidade de difinir um limite para cada cartão virtual gerado, isso irá trazer maior segurança nos pagamentos com NFC e onlines. Por exemplo: Se eu tenho 1000 reais de limite e 5 cartões virtuais, eu poderia dividir o limite em 200 reais para cada.",como sempre o aumento do limite nao acontece igual os outros bancos e no nubank ainda continua sendo burocratico ja o app eu tenho uma sugestao de melhora a possibilidade de difinir um limite para cada cartao virtual gerado isso ira trazer maior seguranca nos pagamentos com nfc e onlines por exemplo se eu tenho reais de limite e cartoes virtuais eu poderia dividir o limite em reais para cada
Negativo,0.7121294140815735,"Estou parando com o Bradesco, sou caminhoneiro e esse banco já me deixou na mão várias vezes, nunca consigo saca dinheiro em caixa eletrônico, nunca consigo fazer a leitura biometria, tenho que fazer Pix pra outra pessoa de outra instituição pra saca dinheiro pra mim. E ultimamente quando passa o cartão e digita a senha da erro de leitura, aí passa novamente e mais tarde chega o comprovante que a compra foi paga duas vezes. Tô saindo fora",estou parando com o bradesco sou caminhoneiro e esse banco ja me deixou na mao varias vezes nunca consigo saca dinheiro em caixa eletronico nunca consigo fazer a leitura biometria tenho que fazer pix pra outra pessoa de outra instituicao pra saca dinheiro pra mim e ultimamente quando passa o cartao e digita a senha da erro de leitura ai passa novamente e mais tarde chega o comprovante que a compra foi paga duas vezes to saindo fora
Negativo,0.7598631978034973,"Pior aplicativo de banco do Mundo, trava, fica tela branca, não salvam os dados feitos nas etapas, só quando finaliza tudo, e se der erro tem que fazer tudo de novo, pra fazer uma simples atualização cadastral, é a manhã inteira, deviam ter vergonha de entregar um app desse.",pior aplicativo de banco do mundo trava fica tela branca nao salvam os dados feitos nas etapas so quando finaliza tudo e se der erro tem que fazer tudo de novo pra fazer uma simples atualizacao cadastral e a manha inteira deviam ter vergonha de entregar um app desse
Negativo,0.6217283010482788,Hoje em qualquer instituição financeira quando o cartão de crédito é pago com o dinheiro da conta ou por Pix o pagamento é reconhecido na hora e o limite é liberado instantaneamente. Mas no jurássico Bradesco não tem opção de pagamento por Pix e mesmo pagando o cartão do banco com o dinheiro da conta demora 3 dias úteis para reconhecer o pagamento e liberar o limite. Me sinto na idade das pedras.,hoje em qualquer instituicao financeira quando o cartao de credito e pago com o dinheiro da conta ou por pix o pagamento e reconhecido na hora e o limite e liberado instantaneamente mas no jurassico bradesco nao tem opcao de pagamento por pix e mesmo pagando o cartao do banco com o dinheiro da conta demora dias uteis para reconhecer o pagamento e liberar o limite me sinto na idade das pedras
